-2.0217,-1.2679,0.11657,-1.6302,1
1.967,2.2005,1.6436,0.031481,1
3.8228,3.412,0.68509,0.66651,1
-3.1365,-3.2349,-2.3087,-2.8145,1
-2.2323,-2.3567,-2.2811,-2.5573,1
0.48916,0.56607,1.4423,-0.3638,1
2.5935,2.5121,1.6854,-1.8995,1
-0.44815,-0.79253,-2.0464,1.5848,1
-2.2501,-2.33,-2.2339,-2.2861,1
-2.9136,-2.9037,-1.846,-2.4583,1
0.45494,-0.41576,1.4748,0.41379,1
-2.8443,-2.2046,-0.33095,-2.1561,1
-0.61179,-0.67336,1.6101,-1.1199,1
0.72712,0.63646,-2.4453,0.99326,1
5.5391,10.275,0.098005,0.05292,1
-3.4673,-3.1025,-1.955,-3.1491,1
-1.8184,-1.8555,1.0012,-0.63764,1
-2.0751,-1.6565,-2.0838,-2.5743,1
-3.4007,-3.3164,-1.7704,-2.9818,1
-0.58984,-0.86822,-2.2502,-1.9401,1
0.36031,-0.41549,1.6452,-0.42752,1
0.78331,-0.52428,-2.0563,-2.9604,1
-3.4959,-3.3153,-2.2366,-3.3305,1
-2.6797,-2.2692,-1.3658,-1.9628,1
-3.313,-3.0285,-1.3647,-2.7462,1
3.2304,2.2304,1.5048,0.28059,1
-1.2054,-1.4402,-2.2973,-2.2152,1
-0.049802,-0.69542,1.5563,-1.3802,1
3.2325,2.8032,1.0536,-0.43385,1
0.093799,-0.56376,-2.4209,-2.5413,1
0.16755,-1.1974,1.4469,1.0016,1
-2.2285,-2.2564,-2.1951,-2.3507,1
-3.3426,-3.1733,-2.1017,-2.8624,1
-2.3519,-2.251,-1.0372,-1.8365,1
-1.2866,-1.4625,-2.2238,-2.3338,1
-1.2218,-1.3336,-2.3301,-2.0115,1
-1.8678,-1.7727,0.36565,-0.029653,1
-0.51449,1.3714,1.4281,1.2397,1
0.17097,-0.49894,1.472,0.061914,1
-1.1439,-1.3094,-2.2987,-2.0957,1
-1.2697,-1.3834,-2.2885,-2.3069,1
-3.5591,-3.3976,0.42732,-1.4887,1
-1.0287,-1.3024,-2.058,-0.23542,1
2.5231,2.0459,3.3865,1.8222,1
-1.6206,-1.8062,-2.3057,-2.4212,1
-1.7428,-1.9713,-1.7713,-2.3898,1
0.94031,0.77913,1.5043,4.2266,1
-1.9554,-1.9614,-0.54846,-1.4793,1
-1.0568,-1.3255,-2.2063,-2.1158,1
3.044,2.9843,1.5727,-1.678,1
-2.2309,-2.1357,-1.968,-2.1553,1
-2.7505,-2.8138,-2.5251,-2.7117,1
-0.2819,-0.76405,1.4405,-2.0481,1
-2.6145,-2.5523,-0.90908,-2.2335,1
1.5055,1.5404,3.0388,1.6373,1
-2.2741,-2.3307,-2.016,-2.5811,1
-2.6547,-2.588,-1.55,-2.0306,1
-1.3476,-1.5057,-2.3431,-2.3084,1
-3.2439,-3.3681,-2.2862,-2.9445,1
-1.2521,-1.5092,-2.2295,-2.2902,1
-1.1963,-1.4457,-2.2923,-2.2736,1
-1.8934,-0.64921,0.34753,-0.95413,1
-1.8277,-1.953,-2.3005,-2.1514,1
-1.4998,-1.525,-2.3028,-2.0959,1
-0.41221,-0.73787,1.5226,0.11472,1
-1.3309,-1.4748,-2.2609,-2.1566,1
-2.2073,-2.2751,-2.0994,-2.237,1
-2.208,-2.2441,-1.9619,-2.4965,1
-0.94042,-0.68993,1.1288,-0.41055,1
0.11589,-0.62529,-2.3855,1.2994,1
-2.2011,-2.1055,-2.0758,-1.9936,1
-2.366,-1.7068,-0.60592,-1.7713,1
-0.9024,3.6999,1.2242,-0.36533,1
3.1345,2.9828,1.6902,-2.1977,1
-1.2844,-1.4512,-2.3693,-2.2638,1
-1.7568,-1.7423,-2.2851,-2.1501,1
-1.2602,-1.4123,-2.2998,-2.2718,1
-3.1646,-2.6101,-1.4396,-2.4953,1
3.9622,3.4095,1.2516,-0.40572,1
-0.11502,-0.81257,1.4654,-1.0475,1
-0.98503,-1.2417,0.90967,-1.0417,1
2.2741,2.4314,1.5392,0.19352,1
-2.6483,-2.7857,-1.6067,-2.181,1
-1.3939,-1.7432,-2.3207,-2.7662,1
-2.6816,-2.6666,-1.916,-2.9307,1
1.1062,1.1803,2.201,3.5184,1
-0.22686,-0.74049,-2.0099,1.1041,1
-1.404,2.6196,0.32822,-0.15571,1
1.9413,2.235,1.5639,0.27277,1
-1.3647,-0.64857,0.79569,-0.99918,1
-1.4298,-1.6086,-2.322,-2.4083,1
-3.0369,-3.0874,-2.2916,-2.6124,1
-0.025401,-0.78561,1.4508,-1.6256,1
-1.6181,-1.7126,-2.2608,-2.3148,1
1.4848,1.5131,2.9273,1.0445,1
-2.8562,-2.4946,-1.503,-1.8136,1
-0.46307,-0.91916,0.92717,0.61597,1
-1.3476,-1.5681,-2.2427,-2.3087,1
-1.8194,-2.0207,-2.3067,-2.4213,1
5.0175,4.8376,0.54365,-0.45947,1
-1.1903,-0.88844,0.74949,-1.5125,1
2.7729,2.5866,2.2237,1.0196,1
-1.8743,-1.4781,0.28928,-1.6637,1
-1.5746,-1.7629,-2.1592,-2.6165,1
-2.0061,-1.9514,-2.1602,-2.3677,1
-0.19414,-0.78816,-2.0722,-1.8396,1
-0.94122,-1.1734,-2.1943,-2.0472,1
-0.54802,-0.83567,-1.8447,-1.8758,1
-3.2979,-3.2412,-2.0381,-3.0853,1
-2.8811,-2.8403,-0.78279,-2.4945,1
-1.0327,-1.1728,-2.1363,-2.3453,1
0.52934,-0.48572,1.3179,-0.49361,1
-0.98101,-1.0663,-2.2676,-1.8348,1
-0.3278,-0.41828,1.6368,-0.076876,1
-1.7408,-1.6485,-3.0747,-3.4876,1
-1.0803,-1.2389,-2.3179,-2.0954,1
-2.7147,-2.2291,-0.86983,-1.7022,1
3.1163,2.7273,1.6585,-1.2604,1
-0.6997,-0.86699,-2.2081,-1.7081,1
-1.1958,-1.3307,1.0337,-2.1655,1
4.958,4.7724,0.37752,-1.1014,1
-2.2497,-1.7441,-0.22041,-1.6858,1
-0.34191,-0.7806,-2.2932,-2.0677,1
1.7737,1.2651,1.6497,0.29182,1
2.6856,2.02,1.6797,-0.72907,1
-1.2427,-1.3047,-2.2481,-1.7763,1
-0.70164,-0.96892,-2.1549,-1.9624,1
4.0137,3.4926,5.2288,0.08804,1
-2.0869,-1.5808,2.9733,-0.54679,1
-2.7233,-2.7945,2.1974,-2.4526,1
-0.90916,-0.75292,0.96461,-0.98385,1
1.221,1.2477,1.9804,0.77085,1
-1.8629,-1.9873,-2.2112,-2.2529,1
-0.9888,-1.2415,-2.2622,-2.0449,1
-0.85336,-0.95156,0.96672,0.041854,1
-1.6817,-1.2914,-0.21076,-1.3426,1
-2.1843,-2.0126,-0.72575,-1.0619,1
-1.4992,-1.5484,-2.1303,-2.0326,1
-2.4084,-2.4421,-2.181,-2.3687,1
-2.3174,-0.82089,0.63065,-1.3349,1
-1.7699,-1.9882,-2.2741,-2.5223,1
-1.3853,-1.5072,-2.2748,-2.3945,1
-1.0371,-1.3072,-2.3015,-2.2908,1
-2.6625,-2.5906,-1.4081,-1.9451,1
-1.2586,-1.5117,0.80979,0.5255,1
-0.22276,-0.32684,2.8931,-0.10467,1
-1.5654,-1.6244,-2.1979,-2.1973,1
-2.7788,-2.7962,-2.3594,-2.8807,1
3.1896,2.3152,1.6926,-0.63083,1
-2.3613,-2.5151,-2.0977,-2.7138,1
1.8475,1.655,2.0646,0.57191,1
-2.0706,-2.0308,-1.9142,-2.0118,1
-2.3341,-2.3489,-1.0261,-1.6539,1
1.2383,1.2638,2.4336,2.4087,1
-0.5276,-1.554,1.6079,1.5335,1
-1.7531,-1.7851,-2.139,-2.2213,1
-0.59543,-0.98868,0.79637,0.85007,1
-1.6514,-1.4978,-1.9502,-2.8075,1
-3.2958,-3.1111,-1.9783,-2.4967,1
-2.3397,-1.8674,-0.36425,-1.5417,1
-1.5967,-1.6347,-2.2872,-1.9563,1
-2.0436,-2.1066,-2.1971,-2.1595,1
0.010462,-2.3645,1.005,0.56742,1
-0.75552,-0.99581,-2.0763,0.84883,1
7.3202,13.903,2.6313,2.3654,1
-1.3442,-1.5143,-2.2249,-2.2439,1
-1.0893,-1.2797,-2.1947,-1.9965,1
3.453,2.8443,1.6717,-1.001,1
-1.8145,-2.0029,-1.9502,-2.8108,1
3.2712,2.268,1.5309,0.0055947,1
-0.73893,-2.49,-3.736,-2.2646,1
1.9082,1.4645,1.4267,1.279,1
-0.8235,-0.99974,-2.2685,-1.9749,1
-0.22214,-0.064986,0.80949,-0.47082,1
-2.239,-2.2668,-2.0171,-2.4125,1
-1.7978,-1.8253,0.12796,-1.7716,1
-2.181,-2.428,-1.1103,-1.8165,1
-2.5932,-2.3127,-0.38602,-2.0424,1
0.36401,0.39916,1.433,-0.69862,1
-0.23888,-0.79453,0.89075,0.84584,1
-1.0702,-0.44284,1.0551,-0.68517,1
-1.1331,-1.3301,-2.2119,-2.0318,1
3.2995,3.1231,1.6841,-1.5989,1
-0.8343,-1.1178,-2.1805,-1.8012,1
-2.3772,-2.3592,-1.817,-2.1056,1
-1.6389,-1.762,-1.9602,-2.8514,1
-1.825,-1.81,-0.41323,-5.4022,1
-3.2361,-3.2103,-1.9445,-2.7525,1
-0.57892,-7.45,0.85842,-7.9489,1
-2.3959,-2.409,-2.1383,-2.2212,1
1.9907,2.2197,3.3939,1.6677,1
2.7414,2.2673,1.5444,-0.57471,1
0.73273,-0.31595,1.4337,0.58441,1
0.037294,-0.58346,1.6603,-0.89854,1
-1.9496,-1.946,-1.0691,-1.4799,1
-1.0927,-0.6109,0.68273,-1.2986,1
-2.1416,-2.2697,-2.0941,-2.6259,1
-2.9006,-1.7392,-0.10755,-1.5917,1
-0.35531,-1.7841,1.3009,-0.95245,1
-0.5779,-1.1046,1.2658,-2.2925,1
-1.2906,-2.6024,-3.2555,-2.5852,1
-1.7337,-1.8146,-2.3267,-2.3342,1
-2.4314,-2.0957,-0.75028,-1.7603,1
0.65433,-0.49253,1.4299,0.40694,1
-2.1309,-1.3891,-0.2392,-1.3993,1
4.1094,3.6118,5.655,-0.0938,1
-0.65818,-1.4707,1.6105,0.894,1
-1.6045,-1.7585,-2.2796,-2.4003,1
-1.9979,-2.2193,-2.0671,-2.8774,1
-2.3238,-2.3685,-2.2987,-2.3734,1
-2.3921,-2.3537,-1.1202,-1.8001,1
2.2388,2.566,1.6508,-2.1227,1
-1.7547,-1.9345,-2.2649,-2.423,1
-2.0551,-1.5141,-1.7953,-2.9434,1
-2.1232,-0.63027,0.71068,-1.0788,1
0.281,2.4841,1.5691,-0.97077,1
-1.0045,-1.198,-2.2615,-2.2465,1
4.0177,3.4841,1.3954,-0.42726,1
-1.5318,-0.72807,1.0727,-0.48044,1
-2.1741,-2.2429,-2.0161,-2.309,1
-0.46018,-0.86352,0.55993,0.86538,1
-2.2957,-2.423,-2.0818,-2.5744,1
-1.4121,-1.1014,1.1081,-0.32406,1
-2.83,-2.3219,-1.2236,-2.0457,1
-1.4221,-1.5808,-2.2612,-2.2725,1
-0.013593,-0.65299,0.58129,1.0956,1
-0.49233,-0.9291,0.8637,0.74782,1
-2.4724,-2.5445,-2.221,-3.2486,1
-0.12672,1.2493,1.4625,0.26057,1
-3.5403,-3.2393,-1.7428,-2.9613,1
-0.6518,-0.97744,-2.0671,0.89836,1
2.0864,2.1478,2.1913,1.709,1
-2.8472,-2.8576,-2.2431,-2.9801,1
-1.5722,-0.7905,1.2013,-0.58575,1
-1.3237,-1.2979,-3.2609,-3.1573,1
1.6217,1.3094,2.1669,0.37642,1
-2.4846,-2.5521,-1.7975,-2.4586,1
-1.1103,-1.403,-2.0536,0.087641,1
-1.8906,-1.866,-2.2507,-2.2078,1
0.30453,-0.55989,1.3859,-0.47922,1
-0.76432,-1.0179,-2.3817,-2.1792,1
-3.2545,-3.0556,-1.9293,-2.372,1
2.2483,2.9754,1.6077,-1.9962,1
2.9096,1.956,1.5566,0.050383,1
-1.8691,-2.0572,-2.103,-2.7557,1
0.77343,-0.55079,1.3732,0.05823,1
2.5522,2.3668,1.7795,-1.4909,1
-3.0925,-3.2758,-1.6615,-2.9194,1
-0.14074,-0.69087,-2.4922,-2.8429,1
2.21,2.8315,1.6414,-1.138,1
-1.0636,-1.1538,-2.2,-1.8923,1
-0.73229,-1.0055,-2.1369,1.1724,1
-1.4531,-1.6064,-2.3887,-2.2683,1
3.3904,3.0067,1.6114,-1.7407,1
-2.0466,-2.0121,-2.1195,-2.2135,1
-0.82023,-1.1921,1.3563,0.20929,1
-3.5537,-3.5999,1.9061,0.24797,1
-1.771,-0.49129,0.34224,-1.278,1
-1.7061,-0.55426,0.68955,-0.90064,1
-0.51179,-0.75328,-2.1797,-1.8761,1
-1.9431,-1.4426,-1.892,-2.858,1
-1.0094,-1.2601,-2.1412,0.9599,1
-1.3618,-1.6476,-2.1132,-0.35406,1
-1.4368,-1.4893,-2.3067,-2.0433,1
-3.2206,-3.3441,-2.0817,-2.7308,1
1.9424,1.7982,2.9573,0.90136,1
-1.7779,-1.7353,-2.1881,-1.913,1
-0.81084,-1.0377,-2.1907,-1.9229,1
-2.5168,-2.512,-1.637,-2.0679,1
-3.1081,-3.178,-1.4945,-2.8207,1
-1.9754,-1.7405,-2.2741,-2.4221,1
-2.4338,-2.4629,-1.9669,-2.27,1
-1.4833,-0.88658,0.2062,-1.1334,1
4.0808,0.67278,2.0846,0.93493,1
3.6175,3.5973,-0.23962,-1.3494,1
3.7803,3.0797,1.6395,0.45853,1
-2.4926,-2.0729,2.3431,-1.0315,1
-1.853,-2.0021,-2.3199,-2.3833,1
-3.3396,-2.9952,-1.7453,-2.6925,1
3.2101,2.5232,1.7653,-1.0362,1
-1.6135,-1.8055,-2.2118,-2.5141,1
-0.86851,-1.1773,0.93341,-2.0815,1
1.4776,1.2069,1.8786,1.3748,1
0.55596,-0.41576,1.3521,0.18206,1
-0.51036,-0.22317,0.40063,-1.1015,1
-2.6371,-2.6943,-2.1624,-2.3827,1
-2.951,-2.9416,-2.1466,-2.8139,1
-2.8302,-1.6382,0.1657,-1.9627,1
0.24671,-0.50186,1.4182,-0.64474,1
0.028226,-0.60918,1.6634,-1.0759,1
-1.0105,-1.2137,0.33302,0.8572,1
-0.57435,-0.87763,1.2347,-0.76265,1
-1.7416,-1.7957,-2.2759,-2.3052,1
3.0533,2.4981,1.709,-1.121,1
2.7093,2.5699,1.718,-1.8337,1
-3.0673,-2.6642,-1.3589,-2.2967,1
0.14173,-0.92566,1.5767,0.56323,1
-2.7302,-1.4728,0.37761,-1.9445,1
-0.48139,-0.93924,1.0002,1.0186,1
3.8908,3.6647,1.3923,-0.86,1
0.34036,-0.40013,1.3614,-0.0076869,1
1.928,2.2983,1.729,0.068455,1
0.30021,-0.49657,1.451,0.58388,1
-2.9837,-2.7725,-0.85169,-2.7866,1
-1.8216,-1.6023,-0.27311,-1.5119,1
-0.58704,1.2899,1.5311,1.3645,1
2.9784,2.1968,1.6034,-0.36969,1
-1.2416,-1.4843,-2.2986,-2.2369,1
-2.8693,-1.7762,0.42876,-0.86959,1
-1.485,-2.4492,0.24584,-1.4804,1
-1.8129,-1.77,-0.53331,-1.2104,1
-2.4918,-2.626,-2.2186,-2.6182,1
-1.3089,-0.61472,1.2195,-0.17389,1
-2.9192,-2.8966,-2.1621,-2.7264,1
-2.5926,-1.8291,0.1333,-2.0273,1
-1.7474,-1.6877,-2.1825,-2.0733,1
1.732,1.8219,3.2079,1.3211,1
1.9854,2.3934,1.2365,-1.6733,1
2.8272,3.0655,1.4623,-1.3805,1
-2.0161,-2.1281,-1.6334,-2.043,1
-0.20891,0.58368,0.99621,-0.45002,1
0.20718,-0.61547,1.0707,0.6636,1
-2.4454,-2.482,-2.2889,-2.3646,1
0.21766,-0.43351,-2.6352,-2.4774,1
-3.1005,-2.9966,-1.0636,-2.666,1
2.8819,2.3707,1.7283,-1.2007,1
-3.0887,-2.7237,-0.90428,-2.5424,1
2.3646,1.3519,1.5293,0.91409,1
-2.934,-2.638,-1.4594,-2.3558,1
-0.39669,1.3134,1.3635,0.58809,1
-1.2545,-1.2986,-2.1967,-1.903,1
-1.0003,-1.3155,-2.0968,0.69882,1
-0.84423,-1.0928,-2.1006,1.0385,1
-0.4857,-1.0637,1.5267,-1.9706,1
-0.62386,-0.88751,1.4129,-0.1704,1
-0.54091,-0.95891,0.91038,-0.75617,1
-0.74186,-1.0356,-2.2663,-2.1859,1
-2.6138,-2.691,-1.5797,-2.3521,1
-0.24454,-0.80199,1.2433,-0.2415,1
-0.30654,-1.2209,1.5653,1.5407,1
-2.9061,-2.8667,-2.3122,-2.873,1
-1.7765,-2.0279,0.47244,-1.2852,1
-0.71751,-0.9248,0.89268,-0.92691,1
-1.4371,-1.4142,-2.249,-2.014,1
3.7521,3.3357,0.46489,0.43607,1
2.4667,2.7224,1.4428,-1.8942,1
-2.4493,-2.5387,-2.011,-2.3079,1
-2.2117,-2.335,-2.0605,-2.4885,1
-1.8314,-1.9109,-2.1716,-2.3539,1
-0.97517,-1.1658,-2.2109,-1.9488,1
-1.8511,-1.8049,-2.2335,-2.1462,1
-2.6026,-2.6179,-1.4721,-2.4797,1
-0.94009,-0.88752,2.88,0.20321,1
3.0739,3.018,4.2438,0.80996,1
3.1039,2.3019,1.5422,0.04276,1
2.8841,2.5764,1.5601,-1.3849,1
-3.2116,-3.3601,-2.0863,-2.8842,1
-1.1703,-1.4354,-0.26707,-1.6292,1
-1.431,-0.65742,0.89181,-1.0029,1
-1.5994,-0.86043,1.2642,-0.035202,1
-1.2935,-1.5094,-2.1527,-2.3537,1
2.3627,2.1062,1.819,-1.5673,1
-0.9343,-1.18,-2.1529,-2.0384,1
0.51914,0.0031315,0.31544,1.1208,1
0.15476,-1.2019,1.291,0.7986,1
2.8275,2.4415,1.6958,-1.2158,1
-2.2964,-2.3346,-1.8054,-2.4645,1
-0.79726,-1.0348,-2.3069,-2.0598,1
-2.6812,-2.4324,-1.2358,-1.6192,1
-2.25,-2.2911,-2.1396,-2.4001,1
7.9448,15.295,2.4826,2.7063,1
-2.1616,-2.2352,-0.83699,-1.5978,1
-2.2715,-1.8127,-0.49304,-1.6878,1
-1.3267,-1.5424,-2.2894,-2.1678,1
1.9051,2.7052,-0.11129,-0.18483,1
3.4306,2.0124,1.5428,-0.14304,1
-1.8847,-1.9955,1.1409,-0.98288,1
-2.8371,-2.7917,-2.3106,-2.916,1
2.8913,2.2066,1.6205,-0.373,1
0.55834,-0.34501,1.4678,0.49231,1
-1.9751,-2.0363,-1.9891,-2.4196,1
-2.1593,-2.3123,-2.1403,-2.3458,1
-1.7536,-1.5395,-2.2664,-2.3795,1
1.2162,1.5088,-1.7698,-2.7711,1
-3.5767,-3.3447,-2.1769,-3.2148,1
-1.4302,-1.4533,-0.3498,-1.477,1
-1.7922,-1.9288,-2.1134,-2.5285,1
-0.80361,-1.1539,-1.9933,0.74472,1
-2.1972,-2.2256,-1.9451,-2.4154,1
0.020679,-0.64322,1.2488,-0.15123,1
-0.75699,-1.1521,1.012,0.46266,1
-1.8459,-0.93173,0.41271,-1.7376,1
1.1964,-0.38361,-1.9637,-3.0805,1
-1.2874,-1.1675,0.33676,-1.5577,1
-1.0444,-1.2794,-2.4256,-2.1826,1
-0.1915,-0.63925,0.62397,-1.2367,1
1.5783,-0.41388,1.149,0.10879,1
-0.85783,-0.3135,0.51031,-0.54166,1
-1.4046,-0.66333,0.26732,-0.75228,1
-0.82293,-1.0738,-2.2025,-2.1192,1
-1.7042,-1.6269,-2.2559,-2.368,1
-1.4679,-1.6925,-2.223,-2.8016,1
-1.5939,-1.6858,-0.45311,-1.6,1
0.39938,-1.0299,-1.7545,-2.6596,1
-1.4564,-0.80058,1.5299,-0.14507,1
-1.7135,-1.6321,0.45998,-0.15243,1
1.9645,1.8449,3.1634,1.7695,1
-1.6582,-1.6795,-2.334,-2.1128,1
-1.027,-1.3427,1.0629,-0.0043622,1
-2.1524,-0.91206,0.25692,-1.4021,1
-0.84371,-1.1233,1.2075,0.013928,1
-1.5828,-1.5662,-2.1198,-2.1976,1
-2.4949,-1.754,-0.3457,-1.8026,1
-2.8142,-2.8065,-1.8399,-2.1825,1
0.19172,-0.42606,1.4882,0.75861,1
4.2986,4.3862,2.1434,1.2408,1
-2.221,-1.8809,-0.57301,-1.3588,1
-2.5301,-2.5385,-1.9319,-2.3712,1
-1.0145,-1.2973,-2.1503,0.74612,1
5.2976,4.8545,1.0767,0.41433,1
3.3462,2.6597,1.6984,-0.81949,1
-0.83092,-1.1327,-2.1993,-1.9326,1
-2.6841,-2.6578,-1.4407,-2.0411,1
-0.47319,-0.92272,1.1358,-1.9156,1
-1.6695,-0.94617,1.3071,-0.18881,1
-1.7961,-1.3927,-2.0356,-2.5627,1
-2.1855,-1.4415,0.33941,-1.7164,1
-1.0766,-1.3116,-2.2593,-2.2172,1
-1.2757,-1.3721,-2.3491,-2.0064,1
-2.3759,-2.4414,-2.0795,-2.4262,1
-1.6035,-1.7982,-2.3398,-2.3184,1
-0.34198,-0.37687,0.33088,-0.55989,1
0.17399,1.2816,1.3884,0.58824,1
-1.5682,-1.3128,1.4772,-0.68234,1
3.1995,2.9863,2.1162,-1.545,1
4.7789,3.0436,1.2926,-0.046636,1
-3.1493,-3.3204,1.896,0.61716,1
-3.4323,-2.7386,-1.0784,-2.4309,1
2.8878,2.0647,1.6651,-0.04455,1
-0.36974,-0.60712,1.6716,-0.59142,1
-1.8913,-2.0031,-2.2388,-2.3776,1
-1.9195,-2.0899,-2.2252,-2.5692,1
-3.0329,-3.0375,-2.1751,-2.8883,1
-0.42495,-0.78029,-2.2569,-2.0114,1
-2.8005,-1.5076,0.24136,-1.5647,1
-5.0953,-5.2035,1.4755,0.85868,1
-1.6623,-0.57895,0.46986,-1.3021,1
-2.4447,-2.4448,-1.5975,-2.3052,1
-0.44116,-0.87103,2.2273,-0.71564,1
-2.8465,-2.8933,-2.4584,-2.5732,1
1.7453,1.6496,2.9684,1.2144,1
-1.2057,-1.4329,-2.2732,-2.0739,1
-1.0744,-1.3723,-2.3026,0.20548,1
-0.20219,-0.75369,-2.1243,-1.7635,1
-4.138,-4.1358,-1.3519,-3.3069,1
4.2371,3.6192,-2.5884,0.98645,1
-2.3188,-2.451,-2.4958,-2.6222,1
5.061,5.3021,2.2403,-0.43023,1
0.38045,-0.35042,-2.5711,-3.1716,1
3.8262,3.2264,1.6458,0.15832,1
-3.3121,-3.2981,-2.2864,-2.9588,1
-2.508,-2.5984,-2.4311,-2.5977,1
-3.9782,-3.8414,-2.8305,-3.5425,1
0.68935,-0.94354,-2.6725,-3.701,1
-1.4332,-1.5681,-2.4095,-2.1862,1
0.41563,-0.85023,-2.642,-3.248,1
-2.0569,-2.1777,-2.5081,-2.4854,1
4.1744,3.4294,-2.6645,0.059262,1
-2.987,-3.0161,-1.1479,-2.7721,1
0.42611,-0.63395,-2.7103,-3.6751,1
0.25541,-1.4295,-2.9481,-2.8427,1
-0.5549,-0.89297,-2.2647,-1.9637,1
-0.69282,-1.1054,-2.3386,-0.12671,1
-2.5781,-2.599,-2.456,-2.4294,1
-3.8898,-4.1506,-1.6144,-4.0742,1
-2.4691,-2.6104,-2.5751,-2.8014,1
0.62627,-0.73996,-2.7951,-3.5219,1
-0.60626,-0.94181,-2.3135,-2.048,1
0.39608,-0.84845,-2.5073,-4.4485,1
-0.3741,-0.91089,-2.271,-2.3873,1
-0.18748,-0.90236,-2.2767,-1.4377,1
6.7391,6.6985,2.2579,-1.1694,1
-1.2989,-1.507,-2.4023,-2.4297,1
0.088427,-0.79659,-2.5554,-3.3533,1
0.13632,-1.7258,-3.263,-3.1641,1
-2.1275,-2.2237,-2.4878,-2.5061,1
2.4758,2.3919,2.8909,6.7501,1
-2.3861,-2.4417,-2.3354,-2.7928,1
-3.2159,-3.0685,-2.6928,-2.8517,1
0.34077,-0.31825,-2.5531,0.24427,1
